"id" "tipo_local" "cor"
"cpf_8348" "urbano" "branca"
"cpf_8349" "rural" "parda"
"cpf_8350" "urbano" "parda"
"cpf_8351" "urbano" "parda"
"cpf_8352" "rural" "branca"
"cpf_8353" "urbano" "preta"
"cpf_8354" "urbano" "parda"
"cpf_8355" "urbano" "branca"
"cpf_8356" "urbano" "parda"
"cpf_8357" "urbano" "parda"
"cpf_8358" "urbano" "preta"
"cpf_8359" "urbano" "parda"
"cpf_8360" "urbano" "branca"
"cpf_8361" "rural" "parda"
"cpf_8362" "urbano" "branca"
"cpf_8363" "urbano" "parda"
"cpf_8364" "rural" "parda"
"cpf_8365" "urbano" "branca"
"cpf_8366" "urbano" "parda"
"cpf_8367" "urbano" "parda"
"cpf_8368" "urbano" "parda"
"cpf_8369" "urbano" "parda"
"cpf_8370" "urbano" "branca"
"cpf_8371" "urbano" "branca"
"cpf_8372" "rural" "branca"
"cpf_8373" "rural" "branca"
"cpf_8374" "rural" "parda"
"cpf_8375" "urbano" "branca"
"cpf_8376" "urbano" "branca"
"cpf_8377" "rural" "parda"
"cpf_8378" "urbano" "parda"
"cpf_8379" "urbano" "parda"
"cpf_8380" "rural" "branca"
"cpf_8381" "urbano" "parda"
"cpf_8382" "urbano" "branca"
"cpf_8383" "urbano" "branca"
"cpf_8384" "urbano" "branca"
"cpf_8385" "urbano" "branca"
"cpf_8386" "urbano" "parda"
"cpf_8387" "urbano" "branca"
"cpf_8388" "rural" "parda"
"cpf_8389" "urbano" "parda"
"cpf_8390" "urbano" "parda"
"cpf_8391" "urbano" "parda"
"cpf_8392" "rural" "parda"
"cpf_8393" "urbano" "parda"
"cpf_8394" "urbano" "branca"
"cpf_8395" "urbano" "branca"
"cpf_8396" "rural" "parda"
"cpf_8397" "urbano" "parda"
"cpf_8398" "urbano" "parda"
"cpf_8399" "rural" "branca"
"cpf_8400" "urbano" "parda"
"cpf_8401" "urbano" "preta"
"cpf_8402" "urbano" "branca"
"cpf_8403" "urbano" "branca"
"cpf_8404" "urbano" "preta"
"cpf_8405" "urbano" "parda"
"cpf_8406" "rural" "parda"
"cpf_8407" "urbano" "branca"
"cpf_8408" "urbano" "branca"
"cpf_8409" "urbano" "branca"
"cpf_8410" "urbano" "parda"
"cpf_8411" "urbano" "branca"
"cpf_8412" "urbano" "parda"
"cpf_8413" "urbano" "branca"
"cpf_8414" "rural" "preta"
"cpf_8415" "urbano" "branca"
"cpf_8416" "urbano" "parda"
"cpf_8417" "rural" "branca"
"cpf_8418" "urbano" "parda"
"cpf_8419" "rural" "parda"
"cpf_8420" "rural" "parda"
"cpf_8421" "urbano" "branca"
"cpf_8422" "rural" "parda"
"cpf_8423" "urbano" "branca"
"cpf_8424" "rural" "parda"
"cpf_8425" "urbano" "branca"
"cpf_8426" "urbano" "branca"
"cpf_8427" "urbano" "branca"
"cpf_8428" "urbano" "branca"
"cpf_8429" "rural" "parda"
"cpf_8430" "urbano" "branca"
"cpf_8431" "urbano" "parda"
"cpf_8432" "urbano" "preta"
"cpf_8433" "urbano" "parda"
"cpf_8434" "urbano" "parda"
"cpf_8435" "urbano" "preta"
"cpf_8436" "rural" "branca"
"cpf_8437" "urbano" "branca"
"cpf_8438" "urbano" "parda"
"cpf_8439" "urbano" "branca"
"cpf_8440" "urbano" "parda"
"cpf_8441" "urbano" "preta"
"cpf_8442" "urbano" "branca"
"cpf_8443" "urbano" "preta"
"cpf_8444" "urbano" "branca"
"cpf_8445" "urbano" "preta"
"cpf_8446" "urbano" "preta"
"cpf_8447" "rural" "branca"
"cpf_8448" "urbano" "parda"
"cpf_8449" "urbano" "parda"
"cpf_8450" "urbano" "branca"
"cpf_8451" "urbano" "branca"
"cpf_8452" "urbano" "parda"
"cpf_8453" "urbano" "preta"
"cpf_8454" "urbano" "branca"
"cpf_8455" "rural" "parda"
"cpf_8456" "urbano" "branca"
"cpf_8457" "urbano" "branca"
"cpf_8458" "urbano" "branca"
"cpf_8459" "rural" "parda"
"cpf_8460" "urbano" "parda"
"cpf_8461" "urbano" "branca"
"cpf_8462" "urbano" "branca"
"cpf_8463" "urbano" "branca"
"cpf_8464" "urbano" "parda"
"cpf_8465" "urbano" "parda"
"cpf_8466" "rural" "branca"
"cpf_8467" "urbano" "parda"
"cpf_8468" "rural" "branca"
"cpf_8469" "rural" "parda"
"cpf_8470" "urbano" "parda"
"cpf_8471" "urbano" "branca"
"cpf_8472" "urbano" "parda"
"cpf_8473" "urbano" "branca"
"cpf_8474" "urbano" "branca"
"cpf_8475" "urbano" "preta"
"cpf_8476" "urbano" "branca"
"cpf_8477" "urbano" "parda"
"cpf_8478" "urbano" "branca"
"cpf_8479" "urbano" "branca"
"cpf_8480" "rural" "branca"
"cpf_8481" "rural" "parda"
"cpf_8482" "urbano" "preta"
"cpf_8483" "rural" "branca"
"cpf_8484" "urbano" "parda"
"cpf_8485" "urbano" "parda"
"cpf_8486" "rural" "branca"
"cpf_8487" "urbano" "branca"
"cpf_8488" "urbano" "parda"
"cpf_8489" "urbano" "preta"
"cpf_8490" "urbano" "parda"
"cpf_8491" "urbano" "branca"
"cpf_8492" "urbano" "branca"
"cpf_8493" "urbano" "branca"
"cpf_8494" "urbano" "branca"
"cpf_8495" "urbano" "parda"
"cpf_8496" "urbano" "parda"
"cpf_8497" "rural" "branca"
"cpf_8498" "rural" "parda"
"cpf_8499" "urbano" "parda"
"cpf_8500" "urbano" "branca"
"cpf_8501" "rural" "branca"
"cpf_8502" "urbano" "parda"
"cpf_8503" "urbano" "branca"
"cpf_8504" "rural" "branca"
"cpf_8505" "urbano" "branca"
"cpf_8506" "urbano" "branca"
"cpf_8507" "urbano" "branca"
"cpf_8508" "urbano" "parda"
"cpf_8509" "urbano" "parda"
"cpf_8510" "urbano" "branca"
"cpf_8511" "urbano" "branca"
"cpf_8512" "rural" "parda"
"cpf_8513" "rural" "parda"
"cpf_8514" "urbano" "branca"
"cpf_8515" "urbano" "branca"
"cpf_8516" "rural" "parda"
"cpf_8517" "urbano" "branca"
"cpf_8518" "urbano" "branca"
"cpf_8519" "urbano" "parda"
"cpf_8520" "urbano" "branca"
"cpf_8521" "urbano" "parda"
"cpf_8522" "urbano" "branca"
"cpf_8523" "urbano" "branca"
"cpf_8524" "urbano" "branca"
"cpf_8525" "rural" "branca"
"cpf_8526" "urbano" "branca"
"cpf_8527" "urbano" "parda"
"cpf_8528" "urbano" "parda"
"cpf_8529" "rural" "branca"
"cpf_8530" "urbano" "parda"
"cpf_8531" "urbano" "preta"
"cpf_8532" "urbano" "branca"
"cpf_8533" "urbano" "parda"
"cpf_8534" "rural" "parda"
"cpf_8535" "urbano" "parda"
"cpf_8536" "urbano" "parda"
"cpf_8537" "urbano" "branca"
"cpf_8538" "urbano" "parda"
"cpf_8539" "rural" "parda"
"cpf_8540" "urbano" "branca"
"cpf_8541" "urbano" "branca"
"cpf_8542" "urbano" "parda"
"cpf_8543" "urbano" "branca"
"cpf_8544" "urbano" "preta"
"cpf_8545" "urbano" "parda"
"cpf_8546" "urbano" "parda"
"cpf_8547" "urbano" "branca"
"cpf_8548" "urbano" "parda"
"cpf_8549" "urbano" "parda"
"cpf_8550" "urbano" "branca"
"cpf_8551" "rural" "parda"
"cpf_8552" "urbano" "branca"
"cpf_8553" "urbano" "branca"
"cpf_8554" "urbano" "branca"
"cpf_8555" "urbano" "parda"
"cpf_8556" "urbano" "parda"
"cpf_8557" "urbano" "parda"
"cpf_8558" "urbano" "parda"
"cpf_8559" "urbano" "parda"
"cpf_8560" "urbano" "parda"
"cpf_8561" "rural" "branca"
"cpf_8562" "urbano" "branca"
"cpf_8563" "urbano" "parda"
"cpf_8564" "urbano" "branca"
"cpf_8565" "urbano" "branca"
"cpf_8566" "urbano" "branca"
"cpf_8567" "urbano" "branca"
"cpf_8568" "urbano" "branca"
"cpf_8569" "urbano" "branca"
"cpf_8570" "urbano" "branca"
"cpf_8571" "urbano" "parda"
"cpf_8572" "urbano" "branca"
"cpf_8573" "urbano" "parda"
"cpf_8574" "urbano" "branca"
"cpf_8575" "urbano" "branca"
"cpf_8576" "urbano" "branca"
"cpf_8577" "urbano" "branca"
"cpf_8578" "rural" "parda"
"cpf_8579" "urbano" "preta"
"cpf_8580" "urbano" "branca"
"cpf_8581" "rural" "branca"
"cpf_8582" "urbano" "preta"
"cpf_8583" "rural" "parda"
"cpf_8584" "urbano" "parda"
"cpf_8585" "urbano" "parda"
"cpf_8586" "urbano" "parda"
"cpf_8587" "urbano" "parda"
"cpf_8588" "urbano" "branca"
"cpf_8589" "urbano" "branca"
"cpf_8590" "urbano" "branca"
"cpf_8591" "urbano" "branca"
"cpf_8592" "urbano" "parda"
"cpf_8593" "urbano" "branca"
"cpf_8594" "rural" "branca"
"cpf_8595" "rural" "branca"
"cpf_8596" "urbano" "branca"
"cpf_8597" "urbano" "parda"
"cpf_8598" "urbano" "parda"
"cpf_8599" "rural" "branca"
"cpf_8600" "urbano" "parda"
"cpf_8601" "urbano" "parda"
"cpf_8602" "rural" "branca"
"cpf_8603" "urbano" "parda"
"cpf_8604" "urbano" "branca"
"cpf_8605" "rural" "parda"
"cpf_8606" "urbano" "branca"
"cpf_8607" "urbano" "parda"
"cpf_8608" "rural" "parda"
"cpf_8609" "rural" "preta"
"cpf_8610" "rural" "branca"
"cpf_8611" "urbano" "branca"
"cpf_8612" "urbano" "branca"
"cpf_8613" "urbano" "parda"
"cpf_8614" "urbano" "branca"
"cpf_8615" "urbano" "branca"
"cpf_8616" "urbano" "branca"
"cpf_8617" "rural" "branca"
"cpf_8618" "rural" "branca"
"cpf_8619" "urbano" "parda"
"cpf_8620" "urbano" "branca"
"cpf_8621" "urbano" "branca"
"cpf_8622" "urbano" "parda"
"cpf_8623" "urbano" "branca"
"cpf_8624" "urbano" "branca"
"cpf_8625" "urbano" "branca"
"cpf_8626" "rural" "preta"
"cpf_8627" "urbano" "parda"
"cpf_8628" "urbano" "branca"
"cpf_8629" "urbano" "parda"
"cpf_8630" "urbano" "parda"
"cpf_8631" "urbano" "branca"
"cpf_8632" "urbano" "parda"
"cpf_8633" "urbano" "branca"
"cpf_8634" "urbano" "parda"
"cpf_8635" "rural" "branca"
"cpf_8636" "urbano" "parda"
"cpf_8637" "rural" "branca"
"cpf_8638" "urbano" "branca"
"cpf_8639" "urbano" "parda"
"cpf_8640" "urbano" "parda"
"cpf_8641" "urbano" "parda"
"cpf_8642" "urbano" "parda"
"cpf_8643" "urbano" "parda"
"cpf_8644" "urbano" "branca"
"cpf_8645" "urbano" "branca"
"cpf_8646" "urbano" "branca"
"cpf_8647" "urbano" "parda"
"cpf_8648" "urbano" "branca"
"cpf_8649" "urbano" "parda"
"cpf_8650" "urbano" "parda"
"cpf_8651" "urbano" "parda"
"cpf_8652" "urbano" "parda"
"cpf_8653" "urbano" "parda"
"cpf_8654" "urbano" "branca"
"cpf_8655" "urbano" "branca"
"cpf_8656" "urbano" "branca"
"cpf_8657" "urbano" "parda"
"cpf_8658" "urbano" "parda"
"cpf_8659" "urbano" "parda"
"cpf_8660" "urbano" "preta"
"cpf_8661" "urbano" "branca"
"cpf_8662" "urbano" "preta"
"cpf_8663" "rural" "branca"
"cpf_8664" "urbano" "branca"
"cpf_8665" "rural" "parda"
"cpf_8666" "urbano" "branca"
"cpf_8667" "urbano" "branca"
"cpf_8668" "urbano" "parda"
"cpf_8669" "urbano" "parda"
"cpf_8670" "urbano" "branca"
"cpf_8671" "urbano" "preta"
"cpf_8672" "urbano" "parda"
"cpf_8673" "urbano" "parda"
"cpf_8674" "urbano" "branca"
"cpf_8675" "urbano" "parda"
"cpf_8676" "urbano" "branca"
"cpf_8677" "rural" "parda"
"cpf_8678" "urbano" "parda"
"cpf_8679" "urbano" "parda"
"cpf_8680" "urbano" "branca"
"cpf_8681" "urbano" "parda"
"cpf_8682" "urbano" "parda"
"cpf_8683" "urbano" "branca"
"cpf_8684" "rural" "parda"
"cpf_8685" "urbano" "branca"
"cpf_8686" "rural" "parda"
"cpf_8687" "urbano" "preta"
"cpf_8688" "urbano" "parda"
"cpf_8689" "urbano" "branca"
"cpf_8690" "urbano" "branca"
"cpf_8691" "urbano" "branca"
"cpf_8692" "rural" "branca"
"cpf_8693" "urbano" "branca"
"cpf_8694" "urbano" "parda"
"cpf_8695" "rural" "parda"
"cpf_8696" "urbano" "branca"
"cpf_8697" "urbano" "parda"
"cpf_8698" "urbano" "preta"
"cpf_8699" "urbano" "branca"
"cpf_8700" "urbano" "branca"
"cpf_8701" "urbano" "parda"
"cpf_8702" "urbano" "parda"
"cpf_8703" "urbano" "branca"
"cpf_8704" "urbano" "parda"
"cpf_8705" "urbano" "branca"
"cpf_8706" "urbano" "branca"
"cpf_8707" "urbano" "branca"
"cpf_8708" "rural" "preta"
"cpf_8709" "urbano" "branca"
"cpf_8710" "urbano" "branca"
"cpf_8711" "urbano" "parda"
"cpf_8712" "urbano" "preta"
"cpf_8713" "urbano" "parda"
"cpf_8714" "urbano" "preta"
"cpf_8715" "urbano" "preta"
"cpf_8716" "urbano" "parda"
"cpf_8717" "urbano" "parda"
"cpf_8718" "urbano" "branca"
"cpf_8719" "urbano" "branca"
"cpf_8720" "urbano" "branca"
"cpf_8721" "urbano" "parda"
"cpf_8722" "urbano" "branca"
"cpf_8723" "urbano" "parda"
"cpf_8724" "rural" "parda"
"cpf_8725" "urbano" "branca"
"cpf_8726" "urbano" "parda"
"cpf_8727" "urbano" "parda"
"cpf_8728" "rural" "branca"
"cpf_8729" "urbano" "branca"
"cpf_8730" "urbano" "branca"
"cpf_8731" "urbano" "branca"
"cpf_8732" "rural" "parda"
"cpf_8733" "urbano" "preta"
"cpf_8734" "urbano" "branca"
"cpf_8735" "urbano" "branca"
"cpf_8736" "urbano" "preta"
"cpf_8737" "urbano" "parda"
"cpf_8738" "urbano" "branca"
"cpf_8739" "urbano" "branca"
"cpf_8740" "urbano" "parda"
"cpf_8741" "urbano" "parda"
"cpf_8742" "urbano" "branca"
"cpf_8743" "urbano" "parda"
"cpf_8744" "urbano" "parda"
"cpf_8745" "rural" "branca"
"cpf_8746" "urbano" "branca"
"cpf_8747" "urbano" "parda"
"cpf_8748" "urbano" "parda"
"cpf_8749" "urbano" "branca"
"cpf_8750" "urbano" "branca"
"cpf_8751" "urbano" "parda"
"cpf_8752" "urbano" "branca"
"cpf_8753" "urbano" "branca"
"cpf_8754" "urbano" "parda"
"cpf_8755" "rural" "branca"
"cpf_8756" "urbano" "preta"
"cpf_8757" "urbano" "branca"
"cpf_8758" "urbano" "parda"
"cpf_8759" "rural" "parda"
"cpf_8760" "urbano" "branca"
"cpf_8761" "urbano" "branca"
"cpf_8762" "urbano" "parda"
"cpf_8763" "urbano" "branca"
"cpf_8764" "urbano" "parda"
"cpf_8765" "urbano" "preta"
"cpf_8766" "rural" "parda"
"cpf_8767" "urbano" "parda"
"cpf_8768" "urbano" "parda"
"cpf_8769" "urbano" "branca"
"cpf_8770" "urbano" "parda"
"cpf_8771" "rural" "branca"
"cpf_8772" "urbano" "branca"
"cpf_8773" "urbano" "parda"
"cpf_8774" "urbano" "parda"
"cpf_8775" "urbano" "parda"
"cpf_8776" "urbano" "parda"
"cpf_8777" "rural" "parda"
"cpf_8778" "urbano" "preta"
"cpf_8779" "urbano" "branca"
"cpf_8780" "rural" "preta"
"cpf_8781" "rural" "branca"
"cpf_8782" "urbano" "branca"
"cpf_8783" "urbano" "parda"
"cpf_8784" "urbano" "branca"
"cpf_8785" "rural" "branca"
"cpf_8786" "urbano" "parda"
"cpf_8787" "urbano" "branca"
"cpf_8788" "urbano" "parda"
"cpf_8789" "rural" "parda"
"cpf_8790" "urbano" "branca"
"cpf_8791" "urbano" "parda"
"cpf_8792" "urbano" "branca"
"cpf_8793" "urbano" "branca"
"cpf_8794" "urbano" "branca"
"cpf_8795" "urbano" "preta"
"cpf_8796" "urbano" "branca"
"cpf_8797" "urbano" "branca"
"cpf_8798" "urbano" "branca"
"cpf_8799" "urbano" "preta"
"cpf_8800" "rural" "parda"
"cpf_8801" "urbano" "branca"
"cpf_8802" "urbano" "branca"
"cpf_8803" "urbano" "branca"
"cpf_8804" "urbano" "parda"
"cpf_8805" "urbano" "parda"
"cpf_8806" "rural" "parda"
"cpf_8807" "rural" "branca"
"cpf_8808" "urbano" "parda"
"cpf_8809" "urbano" "branca"
"cpf_8810" "urbano" "branca"
"cpf_8811" "urbano" "preta"
"cpf_8812" "urbano" "branca"
"cpf_8813" "urbano" "parda"
"cpf_8814" "urbano" "branca"
"cpf_8815" "urbano" "preta"
"cpf_8816" "urbano" "parda"
"cpf_8817" "urbano" "branca"
"cpf_8818" "urbano" "branca"
"cpf_8819" "urbano" "preta"
"cpf_8820" "urbano" "parda"
"cpf_8821" "urbano" "parda"
"cpf_8822" "urbano" "branca"
"cpf_8823" "urbano" "branca"
"cpf_8824" "urbano" "branca"
"cpf_8825" "urbano" "branca"
"cpf_8826" "urbano" "parda"
"cpf_8827" "urbano" "branca"
"cpf_8828" "urbano" "parda"
"cpf_8829" "urbano" "branca"
"cpf_8830" "urbano" "parda"
"cpf_8831" "urbano" "branca"
"cpf_8832" "urbano" "branca"
"cpf_8833" "urbano" "branca"
"cpf_8834" "urbano" "preta"
"cpf_8835" "urbano" "branca"
"cpf_8836" "rural" "branca"
"cpf_8837" "urbano" "parda"
"cpf_8838" "urbano" "branca"
"cpf_8839" "rural" "branca"
"cpf_8840" "rural" "parda"
"cpf_8841" "urbano" "branca"
"cpf_8842" "urbano" "branca"
"cpf_8843" "urbano" "branca"
"cpf_8844" "urbano" "branca"
"cpf_8845" "urbano" "branca"
"cpf_8846" "urbano" "preta"
"cpf_8847" "urbano" "parda"
"cpf_8848" "urbano" "parda"
"cpf_8849" "urbano" "branca"
"cpf_8850" "urbano" "branca"
"cpf_8851" "urbano" "branca"
"cpf_8852" "urbano" "parda"
"cpf_8853" "rural" "parda"
"cpf_8854" "urbano" "parda"
"cpf_8855" "urbano" "preta"
"cpf_8856" "urbano" "parda"
"cpf_8857" "urbano" "branca"
"cpf_8858" "rural" "parda"
"cpf_8859" "rural" "branca"
"cpf_8860" "urbano" "parda"
"cpf_8861" "urbano" "branca"
"cpf_8862" "rural" "branca"
"cpf_8863" "urbano" "branca"
"cpf_8864" "urbano" "branca"
"cpf_8865" "rural" "parda"
"cpf_8866" "urbano" "parda"
"cpf_8867" "urbano" "branca"
"cpf_8868" "urbano" "branca"
"cpf_8869" "rural" "branca"
"cpf_8870" "urbano" "parda"
"cpf_8871" "urbano" "branca"
"cpf_8872" "urbano" "branca"
"cpf_8873" "rural" "branca"
"cpf_8874" "rural" "branca"
"cpf_8875" "rural" "parda"
"cpf_8876" "urbano" "branca"
"cpf_8877" "urbano" "parda"
"cpf_8878" "urbano" "parda"
"cpf_8879" "urbano" "branca"
"cpf_8880" "urbano" "parda"
"cpf_8881" "urbano" "parda"
"cpf_8882" "urbano" "parda"
"cpf_8883" "urbano" "parda"
"cpf_8884" "urbano" "branca"
"cpf_8885" "urbano" "branca"
"cpf_8886" "urbano" "branca"
"cpf_8887" "urbano" "branca"
"cpf_8888" "urbano" "branca"
"cpf_8889" "urbano" "branca"
"cpf_8890" "urbano" "parda"
"cpf_8891" "urbano" "parda"
"cpf_8892" "urbano" "parda"
"cpf_8893" "urbano" "parda"
"cpf_8894" "urbano" "parda"
"cpf_8895" "urbano" "branca"
"cpf_8896" "urbano" "branca"
"cpf_8897" "urbano" "branca"
"cpf_8898" "urbano" "parda"
"cpf_8899" "urbano" "parda"
"cpf_8900" "urbano" "parda"
"cpf_8901" "urbano" "branca"
"cpf_8902" "urbano" "parda"
"cpf_8903" "urbano" "branca"
"cpf_8904" "rural" "parda"
"cpf_8905" "urbano" "parda"
"cpf_8906" "urbano" "preta"
"cpf_8907" "urbano" "branca"
"cpf_8908" "rural" "parda"
"cpf_8909" "rural" "branca"
"cpf_8910" "urbano" "parda"
"cpf_8911" "urbano" "parda"
"cpf_8912" "urbano" "parda"
"cpf_8913" "rural" "branca"
"cpf_8914" "urbano" "parda"
"cpf_8915" "urbano" "branca"
"cpf_8916" "urbano" "branca"
"cpf_8917" "urbano" "parda"
"cpf_8918" "urbano" "parda"
"cpf_8919" "urbano" "branca"
"cpf_8920" "urbano" "branca"
"cpf_8921" "urbano" "branca"
"cpf_8922" "urbano" "parda"
"cpf_8923" "urbano" "parda"
"cpf_8924" "rural" "parda"
"cpf_8925" "urbano" "parda"
"cpf_8926" "urbano" "branca"
"cpf_8927" "urbano" "branca"
"cpf_8928" "rural" "preta"
"cpf_8929" "urbano" "parda"
"cpf_8930" "urbano" "branca"
"cpf_8931" "urbano" "branca"
"cpf_8932" "urbano" "parda"
"cpf_8933" "urbano" "branca"
"cpf_8934" "urbano" "branca"
"cpf_8935" "rural" "preta"
"cpf_8936" "urbano" "parda"
"cpf_8937" "urbano" "branca"
"cpf_8938" "urbano" "parda"
"cpf_8939" "urbano" "parda"
"cpf_8940" "rural" "branca"
"cpf_8941" "urbano" "parda"
"cpf_8942" "urbano" "branca"
"cpf_8943" "urbano" "parda"
"cpf_8944" "urbano" "branca"
"cpf_8945" "urbano" "branca"
"cpf_8946" "urbano" "branca"
"cpf_8947" "urbano" "preta"
"cpf_8948" "urbano" "branca"
"cpf_8949" "urbano" "preta"
"cpf_8950" "urbano" "parda"
"cpf_8951" "urbano" "branca"
"cpf_8952" "urbano" "branca"
"cpf_8953" "urbano" "parda"
"cpf_8954" "urbano" "parda"
"cpf_8955" "urbano" "parda"
"cpf_8956" "urbano" "parda"
"cpf_8957" "urbano" "parda"
"cpf_8958" "urbano" "branca"
"cpf_8959" "urbano" "branca"
"cpf_8960" "urbano" "branca"
"cpf_8961" "urbano" "parda"
"cpf_8962" "urbano" "branca"
"cpf_8963" "urbano" "branca"
"cpf_8964" "urbano" "branca"
"cpf_8965" "urbano" "parda"
"cpf_8966" "urbano" "branca"
"cpf_8967" "rural" "branca"
"cpf_8968" "urbano" "branca"
"cpf_8969" "urbano" "branca"
"cpf_8970" "urbano" "preta"
"cpf_8971" "rural" "parda"
"cpf_8972" "rural" "branca"
"cpf_8973" "urbano" "branca"
"cpf_8974" "urbano" "parda"
"cpf_8975" "urbano" "parda"
"cpf_8976" "urbano" "preta"
"cpf_8977" "urbano" "branca"
"cpf_8978" "rural" "parda"
"cpf_8979" "urbano" "parda"
"cpf_8980" "urbano" "branca"
"cpf_8981" "urbano" "parda"
"cpf_8982" "urbano" "branca"
"cpf_8983" "urbano" "preta"
"cpf_8984" "urbano" "parda"
"cpf_8985" "urbano" "branca"
"cpf_8986" "urbano" "parda"
"cpf_8987" "urbano" "parda"
"cpf_8988" "urbano" "branca"
"cpf_8989" "urbano" "branca"
"cpf_8990" "urbano" "parda"
"cpf_8991" "urbano" "parda"
"cpf_8992" "urbano" "parda"
"cpf_8993" "rural" "preta"
"cpf_8994" "rural" "branca"
"cpf_8995" "urbano" "parda"
"cpf_8996" "urbano" "parda"
"cpf_8997" "urbano" "parda"
"cpf_8998" "rural" "branca"
"cpf_8999" "urbano" "parda"
"cpf_9000" "urbano" "branca"
"cpf_9001" "urbano" "parda"
"cpf_9002" "urbano" "branca"
"cpf_9003" "urbano" "branca"
"cpf_9004" "urbano" "preta"
"cpf_9005" "rural" "branca"
"cpf_9006" "urbano" "parda"
"cpf_9007" "rural" "branca"
"cpf_9008" "urbano" "branca"
"cpf_9009" "urbano" "branca"
"cpf_9010" "urbano" "branca"
"cpf_9011" "urbano" "branca"
"cpf_9012" "urbano" "branca"
"cpf_9013" "urbano" "branca"
"cpf_9014" "urbano" "branca"
"cpf_9015" "urbano" "branca"
"cpf_9016" "urbano" "parda"
"cpf_9017" "urbano" "branca"
"cpf_9018" "urbano" "parda"
"cpf_9019" "rural" "parda"
"cpf_9020" "urbano" "parda"
"cpf_9021" "urbano" "parda"
"cpf_9022" "urbano" "parda"
"cpf_9023" "urbano" "branca"
"cpf_9024" "urbano" "parda"
"cpf_9025" "urbano" "branca"
"cpf_9026" "urbano" "branca"
"cpf_9027" "urbano" "parda"
"cpf_9028" "urbano" "branca"
"cpf_9029" "urbano" "branca"
"cpf_9030" "rural" "branca"
"cpf_9031" "urbano" "branca"
"cpf_9032" "urbano" "parda"
"cpf_9033" "urbano" "parda"
"cpf_9034" "rural" "parda"
"cpf_9035" "urbano" "branca"
"cpf_9036" "rural" "branca"
"cpf_9037" "urbano" "branca"
"cpf_9038" "rural" "parda"
"cpf_9039" "urbano" "branca"
"cpf_9040" "urbano" "preta"
"cpf_9041" "urbano" "parda"
"cpf_9042" "urbano" "branca"
"cpf_9043" "rural" "parda"
"cpf_9044" "urbano" "parda"
"cpf_9045" "urbano" "parda"
"cpf_9046" "rural" "branca"
"cpf_9047" "rural" "branca"
"cpf_9048" "urbano" "preta"
"cpf_9049" "urbano" "parda"
"cpf_9050" "urbano" "parda"
"cpf_9051" "urbano" "branca"
"cpf_9052" "urbano" "preta"
"cpf_9053" "rural" "parda"
"cpf_9054" "urbano" "preta"
"cpf_9055" "urbano" "branca"
"cpf_9056" "urbano" "branca"
"cpf_9057" "urbano" "parda"
"cpf_9058" "urbano" "branca"
"cpf_9059" "urbano" "parda"
"cpf_9060" "urbano" "branca"
"cpf_9061" "urbano" "branca"
"cpf_9062" "urbano" "parda"
"cpf_9063" "urbano" "branca"
"cpf_9064" "rural" "preta"
"cpf_9065" "rural" "branca"
"cpf_9066" "urbano" "preta"
"cpf_9067" "urbano" "parda"
"cpf_9068" "urbano" "parda"
"cpf_9069" "urbano" "preta"
"cpf_9070" "urbano" "branca"
"cpf_9071" "urbano" "preta"
"cpf_9072" "urbano" "parda"
"cpf_9073" "urbano" "parda"
"cpf_9074" "urbano" "parda"
"cpf_9075" "urbano" "branca"
"cpf_9076" "urbano" "branca"
"cpf_9077" "rural" "branca"
"cpf_9078" "rural" "branca"
"cpf_9079" "urbano" "branca"
"cpf_9080" "urbano" "branca"
"cpf_9081" "urbano" "branca"
"cpf_9082" "urbano" "parda"
"cpf_9083" "urbano" "branca"
"cpf_9084" "urbano" "branca"
"cpf_9085" "urbano" "branca"
"cpf_9086" "urbano" "preta"
"cpf_9087" "urbano" "branca"
"cpf_9088" "urbano" "branca"
"cpf_9089" "urbano" "parda"
"cpf_9090" "urbano" "branca"
"cpf_9091" "urbano" "parda"
"cpf_9092" "urbano" "preta"
"cpf_9093" "urbano" "preta"
"cpf_9094" "urbano" "parda"
"cpf_9095" "urbano" "preta"
"cpf_9096" "urbano" "branca"
"cpf_9097" "urbano" "branca"
"cpf_9098" "urbano" "branca"
"cpf_9099" "urbano" "branca"
"cpf_9100" "urbano" "parda"
"cpf_9101" "urbano" "branca"
"cpf_9102" "urbano" "preta"
"cpf_9103" "urbano" "parda"
"cpf_9104" "urbano" "branca"
"cpf_9105" "urbano" "preta"
"cpf_9106" "urbano" "parda"
"cpf_9107" "urbano" "parda"
"cpf_9108" "urbano" "branca"
"cpf_9109" "rural" "parda"
"cpf_9110" "urbano" "branca"
"cpf_9111" "urbano" "branca"
"cpf_9112" "urbano" "branca"
"cpf_9113" "urbano" "parda"
"cpf_9114" "rural" "parda"
"cpf_9115" "urbano" "parda"
"cpf_9116" "urbano" "branca"
"cpf_9117" "urbano" "branca"
"cpf_9118" "urbano" "branca"
"cpf_9119" "urbano" "parda"
"cpf_9120" "urbano" "parda"
"cpf_9121" "urbano" "branca"
"cpf_9122" "urbano" "branca"
"cpf_9123" "rural" "parda"
"cpf_9124" "urbano" "branca"
"cpf_9125" "urbano" "branca"
"cpf_9126" "rural" "branca"
"cpf_9127" "urbano" "parda"
"cpf_9128" "urbano" "parda"
"cpf_9129" "urbano" "parda"
"cpf_9130" "urbano" "branca"
"cpf_9131" "urbano" "parda"
