"id";"tipo_local"
cpf_5387;urbano
cpf_5388;urbano
cpf_5389;urbano
cpf_5390;urbano
cpf_5391;rural
cpf_5392;urbano
cpf_5393;urbano
cpf_5394;urbano
cpf_5395;urbano
cpf_5396;rural
cpf_5397;urbano
cpf_5398;urbano
cpf_5399;urbano
cpf_5400;rural
cpf_5401;urbano
cpf_5402;urbano
cpf_5403;urbano
cpf_5404;urbano
cpf_5405;urbano
cpf_5406;urbano
cpf_5407;rural
cpf_5408;urbano
cpf_5409;urbano
cpf_5410;urbano
cpf_5411;urbano
cpf_5412;urbano
cpf_5413;urbano
cpf_5414;urbano
cpf_5415;urbano
cpf_5416;urbano
cpf_5417;rural
cpf_5418;urbano
cpf_5419;rural
cpf_5420;urbano
cpf_5421;urbano
cpf_5422;rural
cpf_5423;urbano
cpf_5424;urbano
cpf_5425;urbano
cpf_5426;rural
cpf_5427;urbano
cpf_5428;rural
cpf_5429;urbano
cpf_5430;urbano
cpf_5431;urbano
cpf_5432;rural
cpf_5433;urbano
cpf_5434;urbano
cpf_5435;rural
cpf_5436;rural
cpf_5437;urbano
cpf_5438;urbano
cpf_5439;urbano
cpf_5440;rural
cpf_5441;urbano
cpf_5442;rural
cpf_5443;urbano
cpf_5444;urbano
cpf_5445;urbano
cpf_5446;rural
cpf_5447;urbano
cpf_5448;urbano
cpf_5449;rural
cpf_5450;urbano
cpf_5451;urbano
cpf_5452;urbano
cpf_5453;urbano
cpf_5454;urbano
cpf_5455;rural
cpf_5456;urbano
cpf_5457;urbano
cpf_5458;urbano
cpf_5459;urbano
cpf_5460;urbano
cpf_5461;urbano
cpf_5462;urbano
cpf_5463;urbano
cpf_5464;urbano
cpf_5465;urbano
cpf_5466;urbano
cpf_5467;urbano
cpf_5468;urbano
cpf_5469;urbano
cpf_5470;urbano
cpf_5471;rural
cpf_5472;urbano
cpf_5473;urbano
cpf_5474;rural
cpf_5475;urbano
cpf_5476;urbano
cpf_5477;rural
cpf_5478;urbano
cpf_5479;rural
cpf_5480;rural
cpf_5481;urbano
cpf_5482;urbano
cpf_5483;rural
cpf_5484;urbano
cpf_5485;urbano
cpf_5486;urbano
cpf_5487;rural
cpf_5488;urbano
cpf_5489;urbano
cpf_5490;urbano
cpf_5491;urbano
cpf_5492;rural
cpf_5493;rural
cpf_5494;urbano
cpf_5495;rural
cpf_5496;urbano
cpf_5497;urbano
cpf_5498;rural
cpf_5499;rural
cpf_5500;urbano
cpf_5501;urbano
cpf_5502;urbano
cpf_5503;urbano
cpf_5504;urbano
cpf_5505;rural
cpf_5506;urbano
cpf_5507;urbano
cpf_5508;rural
cpf_5509;urbano
cpf_5510;urbano
cpf_5511;urbano
cpf_5512;urbano
cpf_5513;urbano
cpf_5514;urbano
cpf_5515;urbano
cpf_5516;urbano
cpf_5517;urbano
cpf_5518;urbano
cpf_5519;urbano
cpf_5520;urbano
cpf_5521;urbano
cpf_5522;urbano
cpf_5523;urbano
cpf_5524;urbano
cpf_5525;rural
cpf_5526;urbano
cpf_5527;urbano
cpf_5528;urbano
cpf_5529;urbano
cpf_5530;urbano
cpf_5531;urbano
cpf_5532;urbano
cpf_5533;rural
cpf_5534;urbano
cpf_5535;urbano
cpf_5536;urbano
cpf_5537;urbano
cpf_5538;rural
cpf_5539;rural
cpf_5540;urbano
cpf_5541;urbano
cpf_5542;urbano
cpf_5543;urbano
cpf_5544;urbano
cpf_5545;urbano
cpf_5546;urbano
cpf_5547;urbano
cpf_5548;urbano
cpf_5549;urbano
cpf_5550;urbano
cpf_5551;urbano
cpf_5552;urbano
cpf_5553;urbano
cpf_5554;urbano
cpf_5555;urbano
cpf_5556;rural
cpf_5557;rural
cpf_5558;urbano
cpf_5559;urbano
cpf_5560;urbano
cpf_5561;rural
cpf_5562;rural
cpf_5563;rural
cpf_5564;urbano
cpf_5565;urbano
cpf_5566;rural
cpf_5567;urbano
cpf_5568;urbano
cpf_5569;urbano
cpf_5570;urbano
cpf_5571;rural
cpf_5572;urbano
cpf_5573;urbano
cpf_5574;urbano
cpf_5575;urbano
cpf_5576;urbano
cpf_5577;urbano
cpf_5578;urbano
cpf_5579;urbano
cpf_5580;urbano
cpf_5581;urbano
cpf_5582;rural
cpf_5583;urbano
cpf_5584;urbano
cpf_5585;urbano
cpf_5586;urbano
cpf_5587;urbano
cpf_5588;urbano
cpf_5589;urbano
cpf_5590;rural
cpf_5591;urbano
cpf_5592;urbano
cpf_5593;urbano
cpf_5594;rural
cpf_5595;rural
cpf_5596;urbano
cpf_5597;urbano
cpf_5598;urbano
cpf_5599;urbano
cpf_5600;urbano
cpf_5601;rural
cpf_5602;urbano
cpf_5603;urbano
cpf_5604;urbano
cpf_5605;urbano
cpf_5606;urbano
cpf_5607;urbano
cpf_5608;urbano
cpf_5609;urbano
cpf_5610;urbano
cpf_5611;rural
cpf_5612;urbano
cpf_5613;rural
cpf_5614;urbano
cpf_5615;urbano
cpf_5616;urbano
cpf_5617;urbano
cpf_5618;urbano
cpf_5619;urbano
cpf_5620;urbano
cpf_5621;urbano
cpf_5622;urbano
cpf_5623;urbano
cpf_5624;urbano
cpf_5625;urbano
cpf_5626;urbano
cpf_5627;urbano
cpf_5628;rural
cpf_5629;urbano
cpf_5630;rural
cpf_5631;urbano
cpf_5632;rural
cpf_5633;urbano
cpf_5634;urbano
cpf_5635;urbano
cpf_5636;urbano
cpf_5637;urbano
cpf_5638;urbano
cpf_5639;urbano
cpf_5640;urbano
cpf_5641;urbano
cpf_5642;urbano
cpf_5643;urbano
cpf_5644;urbano
cpf_5645;urbano
cpf_5646;urbano
cpf_5647;rural
cpf_5648;urbano
cpf_5649;urbano
cpf_5650;urbano
cpf_5651;urbano
cpf_5652;urbano
cpf_5653;urbano
cpf_5654;urbano
cpf_5655;urbano
cpf_5656;urbano
cpf_5657;urbano
cpf_5658;urbano
cpf_5659;urbano
cpf_5660;urbano
cpf_5661;urbano
cpf_5662;urbano
cpf_5663;urbano
cpf_5664;rural
cpf_5665;rural
cpf_5666;urbano
cpf_5667;rural
cpf_5668;urbano
cpf_5669;urbano
cpf_5670;urbano
cpf_5671;urbano
cpf_5672;urbano
cpf_5673;rural
cpf_5674;urbano
cpf_5675;urbano
cpf_5676;urbano
cpf_5677;rural
cpf_5678;urbano
cpf_5679;urbano
cpf_5680;rural
cpf_5681;urbano
cpf_5682;urbano
cpf_5683;rural
cpf_5684;urbano
cpf_5685;urbano
cpf_5686;urbano
cpf_5687;urbano
cpf_5688;urbano
cpf_5689;urbano
cpf_5690;rural
cpf_5691;urbano
cpf_5692;urbano
cpf_5693;urbano
cpf_5694;urbano
cpf_5695;urbano
cpf_5696;urbano
cpf_5697;urbano
cpf_5698;rural
cpf_5699;rural
cpf_5700;urbano
cpf_5701;urbano
cpf_5702;urbano
cpf_5703;rural
cpf_5704;rural
cpf_5705;urbano
cpf_5706;urbano
cpf_5707;urbano
cpf_5708;urbano
cpf_5709;urbano
cpf_5710;urbano
cpf_5711;rural
cpf_5712;urbano
cpf_5713;urbano
cpf_5714;urbano
cpf_5715;urbano
cpf_5716;urbano
cpf_5717;urbano
cpf_5718;urbano
cpf_5719;urbano
cpf_5720;urbano
cpf_5721;urbano
cpf_5722;rural
cpf_5723;urbano
cpf_5724;urbano
cpf_5725;rural
cpf_5726;urbano
cpf_5727;urbano
cpf_5728;urbano
cpf_5729;urbano
cpf_5730;rural
cpf_5731;urbano
cpf_5732;urbano
cpf_5733;urbano
cpf_5734;urbano
cpf_5735;urbano
cpf_5736;urbano
cpf_5737;urbano
cpf_5738;urbano
cpf_5739;urbano
cpf_5740;urbano
cpf_5741;rural
cpf_5742;rural
cpf_5743;rural
cpf_5744;urbano
cpf_5745;urbano
cpf_5746;urbano
cpf_5747;rural
cpf_5748;urbano
cpf_5749;urbano
cpf_5750;urbano
cpf_5751;urbano
cpf_5752;urbano
cpf_5753;urbano
cpf_5754;urbano
cpf_5755;urbano
cpf_5756;rural
cpf_5757;urbano
cpf_5758;rural
cpf_5759;rural
cpf_5760;urbano
cpf_5761;urbano
cpf_5762;urbano
cpf_5763;urbano
cpf_5764;urbano
cpf_5765;urbano
cpf_5766;urbano
cpf_5767;urbano
cpf_5768;rural
cpf_5769;rural
cpf_5770;rural
cpf_5771;urbano
cpf_5772;rural
cpf_5773;rural
cpf_5774;urbano
cpf_5775;urbano
cpf_5776;rural
cpf_5777;urbano
cpf_5778;urbano
cpf_5779;urbano
cpf_5780;urbano
cpf_5781;rural
cpf_5782;urbano
cpf_5783;urbano
cpf_5784;urbano
cpf_5785;urbano
cpf_5786;urbano
cpf_5787;urbano
cpf_5788;urbano
cpf_5789;urbano
cpf_5790;urbano
cpf_5791;urbano
cpf_5792;rural
cpf_5793;urbano
cpf_5794;urbano
cpf_5795;rural
cpf_5796;urbano
cpf_5797;urbano
cpf_5798;urbano
cpf_5799;urbano
cpf_5800;urbano
cpf_5801;rural
cpf_5802;urbano
cpf_5803;urbano
cpf_5804;rural
cpf_5805;urbano
cpf_5806;urbano
cpf_5807;rural
cpf_5808;urbano
cpf_5809;urbano
cpf_5810;urbano
cpf_5811;urbano
cpf_5812;rural
cpf_5813;urbano
cpf_5814;urbano
cpf_5815;urbano
cpf_5816;urbano
cpf_5817;urbano
cpf_5818;urbano
cpf_5819;urbano
cpf_5820;rural
cpf_5821;urbano
cpf_5822;urbano
cpf_5823;rural
cpf_5824;urbano
cpf_5825;urbano
cpf_5826;urbano
cpf_5827;urbano
cpf_5828;rural
cpf_5829;urbano
cpf_5830;urbano
cpf_5831;urbano
cpf_5832;urbano
cpf_5833;urbano
cpf_5834;urbano
cpf_5835;urbano
cpf_5836;urbano
cpf_5837;urbano
cpf_5838;urbano
cpf_5839;urbano
cpf_5840;urbano
cpf_5841;urbano
cpf_5842;urbano
cpf_5843;urbano
cpf_5844;urbano
cpf_5845;urbano
cpf_5846;urbano
cpf_5847;urbano
cpf_5848;urbano
cpf_5849;rural
cpf_5850;urbano
cpf_5851;urbano
cpf_5852;urbano
cpf_5853;urbano
cpf_5854;urbano
cpf_5855;rural
cpf_5856;urbano
cpf_5857;rural
cpf_5858;urbano
cpf_5859;rural
cpf_5860;urbano
cpf_5861;urbano
cpf_5862;urbano
cpf_5863;rural
cpf_5864;urbano
cpf_5865;urbano
cpf_5866;urbano
cpf_5867;urbano
cpf_5868;urbano
cpf_5869;urbano
cpf_5870;urbano
cpf_5871;urbano
cpf_5872;urbano
cpf_5873;urbano
cpf_5874;urbano
cpf_5875;rural
cpf_5876;rural
cpf_5877;urbano
cpf_5878;urbano
cpf_5879;urbano
cpf_5880;urbano
cpf_5881;urbano
cpf_5882;urbano
cpf_5883;urbano
cpf_5884;urbano
cpf_5885;urbano
cpf_5886;urbano
cpf_5887;urbano
cpf_5888;rural
cpf_5889;urbano
cpf_5890;urbano
cpf_5891;rural
cpf_5892;urbano
cpf_5893;urbano
cpf_5894;urbano
cpf_5895;rural
cpf_5896;urbano
cpf_5897;urbano
cpf_5898;urbano
cpf_5899;urbano
cpf_5900;urbano
cpf_5901;urbano
cpf_5902;urbano
cpf_5903;urbano
cpf_5904;urbano
cpf_5905;urbano
cpf_5906;urbano
cpf_5907;urbano
cpf_5908;urbano
cpf_5909;urbano
cpf_5910;urbano
cpf_5911;rural
cpf_5912;urbano
cpf_5913;urbano
cpf_5914;urbano
cpf_5915;urbano
cpf_5916;rural
cpf_5917;urbano
cpf_5918;urbano
cpf_5919;urbano
cpf_5920;urbano
cpf_5921;urbano
cpf_5922;urbano
cpf_5923;urbano
cpf_5924;rural
cpf_5925;rural
cpf_5926;urbano
cpf_5927;urbano
cpf_5928;rural
cpf_5929;urbano
cpf_5930;urbano
cpf_5931;urbano
cpf_5932;urbano
cpf_5933;urbano
cpf_5934;rural
cpf_5935;urbano
cpf_5936;urbano
cpf_5937;urbano
cpf_5938;urbano
cpf_5939;rural
cpf_5940;rural
cpf_5941;urbano
cpf_5942;rural
cpf_5943;urbano
cpf_5944;urbano
cpf_5945;rural
cpf_5946;urbano
cpf_5947;urbano
cpf_5948;urbano
cpf_5949;urbano
cpf_5950;urbano
cpf_5951;urbano
cpf_5952;urbano
cpf_5953;urbano
cpf_5954;urbano
cpf_5955;urbano
cpf_5956;urbano
cpf_5957;urbano
cpf_5958;rural
cpf_5959;urbano
cpf_5960;urbano
cpf_5961;urbano
cpf_5962;urbano
cpf_5963;urbano
cpf_5964;urbano
cpf_5965;urbano
cpf_5966;urbano
cpf_5967;urbano
cpf_5968;urbano
cpf_5969;urbano
cpf_5970;urbano
cpf_5971;urbano
cpf_5972;urbano
cpf_5973;rural
cpf_5974;urbano
cpf_5975;urbano
cpf_5976;rural
cpf_5977;urbano
cpf_5978;rural
cpf_5979;urbano
cpf_5980;urbano
cpf_5981;urbano
cpf_5982;urbano
cpf_5983;urbano
cpf_5984;rural
cpf_5985;rural
cpf_5986;urbano
cpf_5987;rural
cpf_5988;urbano
cpf_5989;urbano
cpf_5990;urbano
cpf_5991;urbano
cpf_5992;urbano
cpf_5993;urbano
cpf_5994;rural
cpf_5995;urbano
cpf_5996;urbano
cpf_5997;urbano
cpf_5998;urbano
cpf_5999;urbano
cpf_6000;urbano
cpf_6001;urbano
cpf_6002;urbano
cpf_6003;urbano
cpf_6004;urbano
cpf_6005;urbano
cpf_6006;urbano
cpf_6007;urbano
cpf_6008;rural
cpf_6009;urbano
cpf_6010;rural
cpf_6011;urbano
cpf_6012;urbano
cpf_6013;urbano
cpf_6014;urbano
cpf_6015;rural
cpf_6016;urbano
cpf_6017;urbano
cpf_6018;urbano
cpf_6019;urbano
cpf_6020;urbano
cpf_6021;rural
cpf_6022;urbano
cpf_6023;urbano
cpf_6024;rural
cpf_6025;urbano
cpf_6026;urbano
cpf_6027;urbano
cpf_6028;urbano
cpf_6029;rural
cpf_6030;urbano
cpf_6031;rural
cpf_6032;urbano
cpf_6033;urbano
cpf_6034;urbano
cpf_6035;urbano
cpf_6036;rural
cpf_6037;urbano
cpf_6038;urbano
cpf_6039;urbano
cpf_6040;urbano
cpf_6041;urbano
cpf_6042;urbano
cpf_6043;urbano
cpf_6044;urbano
cpf_6045;urbano
cpf_6046;urbano
cpf_6047;urbano
cpf_6048;rural
cpf_6049;urbano
cpf_6050;urbano
cpf_6051;urbano
cpf_6052;rural
cpf_6053;urbano
cpf_6054;urbano
cpf_6055;urbano
cpf_6056;urbano
cpf_6057;urbano
cpf_6058;urbano
cpf_6059;rural
cpf_6060;urbano
cpf_6061;urbano
cpf_6062;urbano
cpf_6063;urbano
cpf_6064;urbano
cpf_6065;urbano
cpf_6066;urbano
cpf_6067;urbano
cpf_6068;urbano
cpf_6069;rural
cpf_6070;urbano
cpf_6071;rural
cpf_6072;urbano
cpf_6073;urbano
cpf_6074;urbano
cpf_6075;urbano
cpf_6076;urbano
cpf_6077;urbano
cpf_6078;urbano
cpf_6079;urbano
cpf_6080;rural
cpf_6081;urbano
cpf_6082;urbano
cpf_6083;urbano
cpf_6084;rural
cpf_6085;urbano
cpf_6086;urbano
cpf_6087;urbano
cpf_6088;urbano
cpf_6089;urbano
cpf_6090;urbano
cpf_6091;urbano
cpf_6092;urbano
cpf_6093;urbano
cpf_6094;urbano
cpf_6095;urbano
cpf_6096;urbano
cpf_6097;urbano
cpf_6098;urbano
cpf_6099;urbano
cpf_6100;urbano
cpf_6101;urbano
cpf_6102;urbano
cpf_6103;urbano
cpf_6104;urbano
cpf_6105;urbano
cpf_6106;urbano
cpf_6107;urbano
cpf_6108;urbano
cpf_6109;rural
cpf_6110;urbano
cpf_6111;urbano
cpf_6112;urbano
cpf_6113;urbano
cpf_6114;urbano
cpf_6115;urbano
cpf_6116;rural
cpf_6117;urbano
cpf_6118;urbano
cpf_6119;urbano
cpf_6120;urbano
cpf_6121;urbano
cpf_6122;urbano
cpf_6123;urbano
cpf_6124;rural
cpf_6125;urbano
cpf_6126;urbano
cpf_6127;urbano
cpf_6128;urbano
cpf_6129;urbano
cpf_6130;rural
cpf_6131;rural
cpf_6132;urbano
cpf_6133;urbano
cpf_6134;urbano
cpf_6135;urbano
cpf_6136;urbano
cpf_6137;rural
cpf_6138;urbano
cpf_6139;urbano
cpf_6140;rural
cpf_6141;urbano
cpf_6142;urbano
cpf_6143;urbano
cpf_6144;urbano
cpf_6145;urbano
cpf_6146;urbano
cpf_6147;urbano
cpf_6148;urbano
cpf_6149;urbano
cpf_6150;urbano
cpf_6151;urbano
cpf_6152;urbano
cpf_6153;urbano
cpf_6154;rural
cpf_6155;urbano
cpf_6156;urbano
cpf_6157;urbano
cpf_6158;urbano
cpf_6159;urbano
cpf_6160;urbano
cpf_6161;urbano
cpf_6162;urbano
cpf_6163;rural
cpf_6164;rural
cpf_6165;rural
cpf_6166;rural
cpf_6167;rural
cpf_6168;rural
cpf_6169;urbano
cpf_6170;urbano
cpf_6171;urbano
cpf_6172;urbano
cpf_6173;urbano
cpf_6174;urbano
cpf_6175;urbano
cpf_6176;urbano
cpf_6177;urbano
cpf_6178;urbano
cpf_6179;urbano
cpf_6180;urbano
cpf_6181;urbano
cpf_6182;urbano
cpf_6183;rural
cpf_6184;rural
cpf_6185;rural
cpf_6186;urbano
cpf_6187;urbano
cpf_6188;urbano
cpf_6189;urbano
cpf_6190;urbano
cpf_6191;urbano
cpf_6192;urbano
cpf_6193;urbano
cpf_6194;urbano
cpf_6195;urbano
cpf_6196;urbano
cpf_6197;urbano
cpf_6198;urbano
cpf_6199;urbano
cpf_6200;urbano
cpf_6201;urbano
cpf_6202;urbano
cpf_6203;urbano
cpf_6204;urbano
cpf_6205;urbano
cpf_6206;urbano
cpf_6207;urbano
cpf_6208;urbano
cpf_6209;rural
cpf_6210;urbano
cpf_6211;urbano
cpf_6212;urbano
cpf_6213;urbano
cpf_6214;rural
cpf_6215;urbano
cpf_6216;urbano
cpf_6217;urbano
cpf_6218;urbano
cpf_6219;urbano
cpf_6220;urbano
cpf_6221;urbano
cpf_6222;urbano
cpf_6223;urbano
cpf_6224;urbano
cpf_6225;urbano
cpf_6226;rural
cpf_6227;urbano
cpf_6228;urbano
cpf_6229;urbano
cpf_6230;urbano
cpf_6231;urbano
cpf_6232;rural
cpf_6233;urbano
cpf_6234;urbano
cpf_6235;urbano
cpf_6236;urbano
cpf_6237;urbano
cpf_6238;urbano
cpf_6239;rural
cpf_6240;urbano
cpf_6241;rural
cpf_6242;urbano
cpf_6243;urbano
cpf_6244;urbano
cpf_6245;urbano
cpf_6246;rural
cpf_6247;urbano
cpf_6248;urbano
cpf_6249;rural
cpf_6250;urbano
cpf_6251;urbano
cpf_6252;urbano
cpf_6253;urbano
cpf_6254;urbano
cpf_6255;urbano
cpf_6256;urbano
cpf_6257;urbano
cpf_6258;rural
cpf_6259;urbano
cpf_6260;urbano
cpf_6261;urbano
cpf_6262;urbano
cpf_6263;urbano
cpf_6264;urbano
cpf_6265;rural
cpf_6266;urbano
cpf_6267;rural
cpf_6268;urbano
cpf_6269;urbano
cpf_6270;urbano
cpf_6271;urbano
cpf_6272;urbano
cpf_6273;rural
cpf_6274;urbano
cpf_6275;urbano
cpf_6276;urbano
cpf_6277;urbano
cpf_6278;urbano
cpf_6279;urbano
cpf_6280;urbano
cpf_6281;rural
cpf_6282;urbano
cpf_6283;urbano
cpf_6284;urbano
cpf_6285;rural
cpf_6286;urbano
cpf_6287;urbano
cpf_6288;urbano
cpf_6289;rural
cpf_6290;urbano
cpf_6291;urbano
cpf_6292;urbano
cpf_6293;urbano
cpf_6294;urbano
cpf_6295;urbano
cpf_6296;rural
cpf_6297;urbano
cpf_6298;urbano
cpf_6299;rural
cpf_6300;urbano
cpf_6301;urbano
cpf_6302;urbano
cpf_6303;urbano
cpf_6304;urbano
cpf_6305;urbano
cpf_6306;urbano
cpf_6307;urbano
cpf_6308;urbano
cpf_6309;rural
cpf_6310;urbano
cpf_6311;urbano
cpf_6312;urbano
cpf_6313;urbano
cpf_6314;urbano
cpf_6315;rural
cpf_6316;urbano
cpf_6317;urbano
cpf_6318;urbano
cpf_6319;urbano
cpf_6320;urbano
cpf_6321;rural
cpf_6322;rural
cpf_6323;urbano
cpf_6324;urbano
cpf_6325;urbano
cpf_6326;urbano
cpf_6327;urbano
cpf_6328;urbano
cpf_6329;urbano
cpf_6330;urbano
cpf_6331;urbano
cpf_6332;urbano
cpf_6333;urbano
cpf_6334;rural
cpf_6335;urbano
cpf_6336;urbano
cpf_6337;urbano
cpf_6338;urbano
cpf_6339;rural
cpf_6340;urbano
cpf_6341;urbano
cpf_6342;urbano
cpf_6343;urbano
cpf_6344;urbano
cpf_6345;urbano
cpf_6346;rural
cpf_6347;urbano
cpf_6348;urbano
cpf_6349;urbano
cpf_6350;urbano
cpf_6351;urbano
cpf_6352;urbano
cpf_6353;urbano
cpf_6354;urbano
cpf_6355;urbano
cpf_6356;urbano
cpf_6357;urbano
cpf_6358;rural
cpf_6359;rural
cpf_6360;urbano
cpf_6361;urbano
cpf_6362;urbano
cpf_6363;urbano
cpf_6364;urbano
cpf_6365;urbano
cpf_6366;urbano
cpf_6367;urbano
cpf_6368;urbano
cpf_6369;urbano
cpf_6370;urbano
cpf_6371;urbano
cpf_6372;urbano
cpf_6373;urbano
cpf_6374;urbano
cpf_6375;urbano
cpf_6376;urbano
cpf_6377;rural
cpf_6378;urbano
cpf_6379;urbano
cpf_6380;urbano
cpf_6381;urbano
cpf_6382;urbano
cpf_6383;urbano
cpf_6384;urbano
cpf_6385;urbano
cpf_6386;urbano
cpf_6387;urbano
cpf_6388;urbano
cpf_6389;urbano
cpf_6390;urbano
cpf_6391;urbano
cpf_6392;urbano
cpf_6393;urbano
cpf_6394;urbano
cpf_6395;rural
cpf_6396;urbano
cpf_6397;urbano
cpf_6398;urbano
cpf_6399;urbano
cpf_6400;urbano
cpf_6401;urbano
cpf_6402;urbano
cpf_6403;rural
cpf_6404;urbano
cpf_6405;urbano
cpf_6406;urbano
cpf_6407;urbano
cpf_6408;urbano
cpf_6409;urbano
cpf_6410;urbano
cpf_6411;urbano
cpf_6412;urbano
cpf_6413;urbano
cpf_6414;rural
cpf_6415;urbano
cpf_6416;urbano
cpf_6417;rural
cpf_6418;urbano
cpf_6419;urbano
cpf_6420;urbano
cpf_6421;rural
cpf_6422;urbano
cpf_6423;urbano
cpf_6424;urbano
cpf_6425;urbano
cpf_6426;urbano
cpf_6427;urbano
cpf_6428;urbano
cpf_6429;urbano
cpf_6430;urbano
cpf_6431;urbano
cpf_6432;rural
cpf_6433;urbano
cpf_6434;rural
cpf_6435;urbano
cpf_6436;urbano
cpf_6437;urbano
cpf_6438;urbano
cpf_6439;urbano
cpf_6440;urbano
cpf_6441;rural
cpf_6442;urbano
cpf_6443;urbano
cpf_6444;rural
cpf_6445;urbano
cpf_6446;urbano
cpf_6447;urbano
cpf_6448;urbano
cpf_6449;urbano
cpf_6450;urbano
cpf_6451;urbano
cpf_6452;urbano
cpf_6453;urbano
cpf_6454;urbano
cpf_6455;urbano
cpf_6456;urbano
cpf_6457;urbano
cpf_6458;urbano
cpf_6459;rural
cpf_6460;rural
cpf_6461;urbano
cpf_6462;urbano
cpf_6463;urbano
cpf_6464;urbano
cpf_6465;rural
cpf_6466;urbano
cpf_6467;urbano
cpf_6468;urbano
cpf_6469;rural
cpf_6470;urbano
cpf_6471;urbano
cpf_6472;urbano
cpf_6473;urbano
cpf_6474;rural
cpf_6475;urbano
cpf_6476;urbano
cpf_6477;urbano
cpf_6478;rural
cpf_6479;rural
cpf_6480;urbano
cpf_6481;urbano
cpf_6482;urbano
cpf_6483;urbano
cpf_6484;urbano
cpf_6485;urbano
cpf_6486;urbano
cpf_6487;urbano
cpf_6488;urbano
cpf_6489;urbano
cpf_6490;urbano
cpf_6491;urbano
cpf_6492;rural
cpf_6493;urbano
cpf_6494;urbano
cpf_6495;urbano
cpf_6496;rural
cpf_6497;urbano
cpf_6498;urbano
cpf_6499;urbano
cpf_6500;urbano
cpf_6501;urbano
cpf_6502;urbano
cpf_6503;urbano
cpf_6504;urbano
cpf_6505;urbano
cpf_6506;urbano
cpf_6507;urbano
cpf_6508;urbano
cpf_6509;urbano
cpf_6510;urbano
cpf_6511;rural
cpf_6512;urbano
cpf_6513;urbano
cpf_6514;rural
cpf_6515;urbano
cpf_6516;urbano
cpf_6517;urbano
cpf_6518;urbano
cpf_6519;urbano
cpf_6520;urbano
cpf_6521;urbano
cpf_6522;rural
cpf_6523;urbano
cpf_6524;urbano
cpf_6525;urbano
cpf_6526;urbano
cpf_6527;urbano
cpf_6528;urbano
cpf_6529;rural
cpf_6530;rural
cpf_6531;urbano
cpf_6532;rural
cpf_6533;urbano
cpf_6534;urbano
cpf_6535;urbano
cpf_6536;rural
cpf_6537;urbano
cpf_6538;urbano
cpf_6539;rural
cpf_6540;urbano
cpf_6541;urbano
cpf_6542;urbano
cpf_6543;urbano
cpf_6544;urbano
cpf_6545;urbano
cpf_6546;urbano
cpf_6547;urbano
cpf_6548;rural
cpf_6549;rural
cpf_6550;urbano
cpf_6551;rural
cpf_6552;urbano
cpf_6553;urbano
cpf_6554;urbano
cpf_6555;urbano
cpf_6556;urbano
cpf_6557;urbano
cpf_6558;urbano
cpf_6559;urbano
cpf_6560;urbano
cpf_6561;urbano
cpf_6562;urbano
cpf_6563;urbano
cpf_6564;urbano
cpf_6565;urbano
cpf_6566;rural
cpf_6567;urbano
cpf_6568;urbano
cpf_6569;urbano
cpf_6570;urbano
cpf_6571;urbano
cpf_6572;urbano
cpf_6573;urbano
cpf_6574;rural
cpf_6575;urbano
cpf_6576;urbano
cpf_6577;urbano
cpf_6578;urbano
cpf_6579;urbano
cpf_6580;rural
cpf_6581;urbano
cpf_6582;urbano
cpf_6583;rural
cpf_6584;urbano
cpf_6585;urbano
cpf_6586;urbano
cpf_6587;urbano
cpf_6588;urbano
cpf_6589;rural
cpf_6590;urbano
cpf_6591;urbano
cpf_6592;urbano
cpf_6593;urbano
cpf_6594;urbano
cpf_6595;urbano
cpf_6596;urbano
cpf_6597;urbano
cpf_6598;urbano
cpf_6599;urbano
cpf_6600;urbano
cpf_6601;urbano
cpf_6602;urbano
cpf_6603;urbano
cpf_6604;rural
cpf_6605;urbano
cpf_6606;urbano
cpf_6607;urbano
cpf_6608;rural
cpf_6609;urbano
cpf_6610;urbano
cpf_6611;urbano
cpf_6612;rural
cpf_6613;urbano
cpf_6614;urbano
cpf_6615;urbano
cpf_6616;urbano
cpf_6617;urbano
cpf_6618;urbano
cpf_6619;urbano
cpf_6620;urbano
cpf_6621;urbano
cpf_6622;urbano
cpf_6623;rural
cpf_6624;rural
cpf_6625;rural
cpf_6626;urbano
cpf_6627;urbano
cpf_6628;urbano
cpf_6629;urbano
cpf_6630;rural
cpf_6631;urbano
cpf_6632;urbano
cpf_6633;rural
cpf_6634;urbano
cpf_6635;urbano
cpf_6636;urbano
cpf_6637;urbano
cpf_6638;urbano
cpf_6639;urbano
cpf_6640;urbano
cpf_6641;urbano
cpf_6642;urbano
cpf_6643;urbano
cpf_6644;rural
cpf_6645;urbano
cpf_6646;urbano
cpf_6647;urbano
cpf_6648;urbano
cpf_6649;urbano
cpf_6650;urbano
cpf_6651;urbano
cpf_6652;urbano
cpf_6653;urbano
cpf_6654;rural
cpf_6655;urbano
cpf_6656;urbano
cpf_6657;urbano
cpf_6658;urbano
cpf_6659;urbano
cpf_6660;urbano
cpf_6661;rural
cpf_6662;urbano
cpf_6663;urbano
cpf_6664;urbano
cpf_6665;urbano
cpf_6666;urbano
cpf_6667;urbano
cpf_6668;urbano
cpf_6669;urbano
cpf_6670;urbano
cpf_6671;urbano
cpf_6672;urbano
cpf_6673;urbano
cpf_6674;urbano
cpf_6675;rural
cpf_6676;urbano
cpf_6677;rural
cpf_6678;urbano
